,time,latitude,longitude,altitude
0,2022-08-20 07:10:30+00:00,43.926868,3.592937,630.543978
1,2022-08-20 07:10:30+00:00,43.926868,3.592937,630.543978
2,2022-08-20 07:10:34+00:00,43.926832,3.592893,630.543978
3,2022-08-20 07:10:44+00:00,43.926885,3.593025,630.543978
4,2022-08-20 07:10:49+00:00,43.926942,3.59314,630.543978
5,2022-08-20 07:11:03+00:00,43.92691,3.593005,630.543978
6,2022-08-20 07:11:06+00:00,43.926887,3.592883,630.543978
7,2022-08-20 07:11:10+00:00,43.92682,3.592797,630.543978
8,2022-08-20 07:11:14+00:00,43.926735,3.592727,630.543978
9,2022-08-20 07:11:17+00:00,43.92667,3.59264,630.543978
10,2022-08-20 07:11:20+00:00,43.926605,3.592535,630.543978
11,2022-08-20 07:11:23+00:00,43.92654,3.592418,630.552745
12,2022-08-20 07:11:26+00:00,43.926473,3.592297,630.578295
13,2022-08-20 07:11:30+00:00,43.92641,3.592173,630.603697
14,2022-08-20 07:11:37+00:00,43.926358,3.592058,630.626428
15,2022-08-20 07:11:44+00:00,43.926287,3.591943,630.651784
16,2022-08-20 07:11:48+00:00,43.926232,3.591818,630.676306
17,2022-08-20 07:11:57+00:00,43.926148,3.591753,630.698657
18,2022-08-20 07:12:05+00:00,43.926122,3.591783,630.706515
19,2022-08-20 07:12:06+00:00,43.926122,3.59179,630.707686
20,2022-08-20 07:12:11+00:00,43.926112,3.591805,630.711108
21,2022-08-20 07:13:15+00:00,43.926113,3.591803,630.711516
22,2022-08-20 07:13:16+00:00,43.926113,3.591803,630.711516
23,2022-08-20 07:13:27+00:00,43.926115,3.591803,630.71198
24,2022-08-20 07:13:28+00:00,43.926115,3.591803,630.71198
25,2022-08-20 07:13:59+00:00,43.926117,3.591802,630.712475
26,2022-08-20 07:14:00+00:00,43.926117,3.591802,630.712475
27,2022-08-20 07:14:10+00:00,43.926118,3.591802,630.712707
28,2022-08-20 07:14:11+00:00,43.926118,3.591802,630.712707
29,2022-08-20 07:14:36+00:00,43.92612,3.591802,630.713172
30,2022-08-20 07:14:38+00:00,43.926122,3.591802,630.713637
31,2022-08-20 07:14:55+00:00,43.926123,3.591802,630.713869
32,2022-08-20 07:14:57+00:00,43.926127,3.5918,630.714857
