,time,latitude,longitude,altitude
0,2022-08-18 06:50:54+00:00,44.370502,3.53025,489.274433
1,2022-08-18 06:50:54+00:00,44.370502,3.53025,489.274433
2,2022-08-18 06:50:55+00:00,44.370515,3.530273,489.274433
3,2022-08-18 06:50:58+00:00,44.370587,3.530378,489.274433
4,2022-08-18 06:51:08+00:00,44.370567,3.530343,489.274433
5,2022-08-18 06:51:13+00:00,44.370578,3.530368,489.274433
6,2022-08-18 06:51:23+00:00,44.370513,3.53027,489.274433
7,2022-08-18 06:51:31+00:00,44.37061,3.530362,489.274433
8,2022-08-18 06:51:36+00:00,44.370637,3.530488,489.274433
9,2022-08-18 06:51:40+00:00,44.370705,3.53062,489.274433
10,2022-08-18 06:51:44+00:00,44.37077,3.530715,489.274433
11,2022-08-18 06:51:49+00:00,44.370833,3.53081,489.274433
12,2022-08-18 06:51:55+00:00,44.370892,3.53093,489.274433
13,2022-08-18 06:51:59+00:00,44.37095,3.531032,490.766525
14,2022-08-18 06:52:04+00:00,44.371012,3.531142,492.510598
15,2022-08-18 06:52:08+00:00,44.37107,3.531238,494.075563
16,2022-08-18 06:52:12+00:00,44.371135,3.531353,495.900872
17,2022-08-18 06:52:16+00:00,44.371197,3.531468,497.69424
18,2022-08-18 06:52:19+00:00,44.371258,3.531567,499.321535
19,2022-08-18 06:52:24+00:00,44.371342,3.531665,501.2266
20,2022-08-18 06:52:31+00:00,44.371442,3.531683,502.982697
21,2022-08-18 06:52:36+00:00,44.371543,3.531643,504.810987
22,2022-08-18 06:52:41+00:00,44.371632,3.531605,506.431724
23,2022-08-18 06:52:47+00:00,44.37172,3.531555,508.086047
24,2022-08-18 06:52:54+00:00,44.371762,3.531557,508.818
25,2022-08-18 06:52:55+00:00,44.37176,3.531558,508.854993
26,2022-08-18 06:53:04+00:00,44.371743,3.531543,509.205064
27,2022-08-18 06:53:06+00:00,44.371748,3.53154,509.299823
28,2022-08-18 06:53:22+00:00,44.371752,3.531465,510.236187
29,2022-08-18 06:53:23+00:00,44.371748,3.53146,510.329616
30,2022-08-18 06:53:28+00:00,44.371737,3.531452,510.545551
31,2022-08-18 06:53:30+00:00,44.371737,3.531448,510.595352
32,2022-08-18 06:53:37+00:00,44.371827,3.53145,512.163114
33,2022-08-18 06:53:48+00:00,44.371927,3.531455,513.905964
34,2022-08-18 06:53:57+00:00,44.372003,3.531533,515.547702
35,2022-08-18 06:54:07+00:00,44.37208,3.531462,517.153954
36,2022-08-18 06:54:12+00:00,44.372092,3.53144,517.498494
37,2022-08-18 06:54:44+00:00,44.37209,3.53144,517.533329
38,2022-08-18 06:54:48+00:00,44.372082,3.531435,517.685941
39,2022-08-18 06:57:25+00:00,44.372083,3.53144,517.750583
