,time,latitude,longitude,altitude
0,2022-08-15 06:13:24+00:00,45.219033,2.939037,975.85484
1,2022-08-15 06:13:24+00:00,45.219033,2.939037,975.85484
2,2022-08-15 06:13:25+00:00,45.219033,2.939037,975.85484
3,2022-08-15 06:13:26+00:00,45.219033,2.939033,975.85484
4,2022-08-15 06:13:30+00:00,45.21903,2.939022,975.85484
5,2022-08-15 06:13:35+00:00,45.219027,2.939015,975.85484
6,2022-08-15 06:13:41+00:00,45.21901,2.938882,975.85484
7,2022-08-15 06:13:45+00:00,45.219038,2.938747,975.85484
8,2022-08-15 06:13:48+00:00,45.219068,2.938598,975.85484
9,2022-08-15 06:13:51+00:00,45.219088,2.93847,975.85484
10,2022-08-15 06:13:56+00:00,45.219118,2.938333,975.85484
11,2022-08-15 06:14:01+00:00,45.219065,2.9382,975.85484
12,2022-08-15 06:14:05+00:00,45.218953,2.93815,975.85484
13,2022-08-15 06:14:08+00:00,45.218857,2.93812,975.85484
14,2022-08-15 06:14:11+00:00,45.21875,2.938093,975.83148
15,2022-08-15 06:14:14+00:00,45.218632,2.93806,975.771078
16,2022-08-15 06:14:17+00:00,45.218505,2.938022,975.705894
17,2022-08-15 06:14:20+00:00,45.218378,2.937983,975.640636
18,2022-08-15 06:14:23+00:00,45.218262,2.937945,975.580847
19,2022-08-15 06:14:26+00:00,45.21815,2.937907,975.523014
20,2022-08-15 06:14:29+00:00,45.218043,2.937868,975.467533
21,2022-08-15 06:14:32+00:00,45.217932,2.937837,975.410717
22,2022-08-15 06:14:35+00:00,45.217805,2.937798,975.345459
23,2022-08-15 06:14:37+00:00,45.217708,2.93777,975.295746
24,2022-08-15 06:14:39+00:00,45.217608,2.937733,975.243846
25,2022-08-15 06:14:41+00:00,45.217505,2.937693,975.190216
26,2022-08-15 06:14:43+00:00,45.217398,2.937653,975.134645
27,2022-08-15 06:14:45+00:00,45.217288,2.937622,975.078322
28,2022-08-15 06:14:47+00:00,45.217172,2.937592,975.019105
29,2022-08-15 06:14:49+00:00,45.217053,2.937553,974.957768
30,2022-08-15 06:14:51+00:00,45.21693,2.93752,974.937769
31,2022-08-15 06:14:53+00:00,45.216807,2.937483,974.922439
32,2022-08-15 06:14:55+00:00,45.216685,2.937447,974.907245
33,2022-08-15 06:14:57+00:00,45.216563,2.937412,974.892069
34,2022-08-15 06:14:59+00:00,45.21644,2.937377,974.876773
35,2022-08-15 06:15:01+00:00,45.216322,2.937342,974.862074
36,2022-08-15 06:15:03+00:00,45.216203,2.937307,974.847256
37,2022-08-15 06:15:05+00:00,45.216088,2.937258,974.832616
38,2022-08-15 06:15:07+00:00,45.215977,2.937188,974.817806
39,2022-08-15 06:15:09+00:00,45.215873,2.9371,974.803044
40,2022-08-15 06:15:11+00:00,45.215772,2.93701,974.788503
41,2022-08-15 06:15:13+00:00,45.215672,2.936925,974.774292
42,2022-08-15 06:15:15+00:00,45.215567,2.936857,974.760219
43,2022-08-15 06:15:17+00:00,45.215458,2.936802,974.746114
44,2022-08-15 06:15:19+00:00,45.215347,2.936758,974.731627
45,2022-08-15 06:15:21+00:00,45.215237,2.93672,974.675144
46,2022-08-15 06:15:23+00:00,45.215125,2.936685,974.617926
47,2022-08-15 06:15:25+00:00,45.215008,2.93667,974.559315
48,2022-08-15 06:15:27+00:00,45.214887,2.936662,974.49888
49,2022-08-15 06:15:29+00:00,45.214763,2.936648,974.436818
50,2022-08-15 06:15:31+00:00,45.214642,2.936638,974.376346
51,2022-08-15 06:15:33+00:00,45.214522,2.936628,974.316372
52,2022-08-15 06:15:35+00:00,45.214402,2.936618,974.256399
53,2022-08-15 06:15:37+00:00,45.214283,2.936607,974.196901
54,2022-08-15 06:15:39+00:00,45.214163,2.936595,974.136882
55,2022-08-15 06:15:41+00:00,45.214045,2.936585,974.077904
56,2022-08-15 06:15:43+00:00,45.213925,2.936578,974.017983
57,2022-08-15 06:15:45+00:00,45.213803,2.936563,973.956887
58,2022-08-15 06:15:47+00:00,45.213683,2.936547,973.896752
59,2022-08-15 06:15:49+00:00,45.213563,2.936527,973.83647
60,2022-08-15 06:15:51+00:00,45.213443,2.936497,973.540239
61,2022-08-15 06:15:53+00:00,45.213325,2.936462,973.24066
62,2022-08-15 06:15:55+00:00,45.213213,2.936423,972.954074
63,2022-08-15 06:15:57+00:00,45.213108,2.936388,972.686037
64,2022-08-15 06:15:59+00:00,45.213008,2.936352,972.429657
65,2022-08-15 06:16:01+00:00,45.212913,2.936315,972.184844
66,2022-08-15 06:16:03+00:00,45.212825,2.936285,971.959934
67,2022-08-15 06:16:06+00:00,45.212703,2.936247,971.649535
68,2022-08-15 06:16:09+00:00,45.21259,2.93621,971.361341
69,2022-08-15 06:16:12+00:00,45.212472,2.936153,971.051582
70,2022-08-15 06:16:14+00:00,45.212378,2.936107,970.804487
71,2022-08-15 06:16:16+00:00,45.212268,2.93606,970.519007
72,2022-08-15 06:16:18+00:00,45.212148,2.936015,970.210561
73,2022-08-15 06:16:20+00:00,45.212025,2.935962,969.891117
74,2022-08-15 06:16:22+00:00,45.211912,2.935902,969.591293
75,2022-08-15 06:16:24+00:00,45.211817,2.93582,969.320449
76,2022-08-15 06:16:26+00:00,45.211735,2.93572,969.081174
77,2022-08-15 06:16:28+00:00,45.211657,2.935607,968.834496
78,2022-08-15 06:16:30+00:00,45.211577,2.935493,968.583597
79,2022-08-15 06:16:32+00:00,45.211492,2.935382,968.32796
80,2022-08-15 06:16:34+00:00,45.211405,2.935268,968.065897
81,2022-08-15 06:16:36+00:00,45.211333,2.935143,967.814132
82,2022-08-15 06:16:38+00:00,45.211292,2.935002,967.576282
83,2022-08-15 06:16:40+00:00,45.211268,2.934873,967.368239
84,2022-08-15 06:16:44+00:00,45.211212,2.93475,967.139882
85,2022-08-15 06:16:47+00:00,45.211108,2.934728,966.907154
86,2022-08-15 06:16:50+00:00,45.210988,2.934753,966.638709
87,2022-08-15 06:16:52+00:00,45.210897,2.9348,966.424377
88,2022-08-15 06:16:54+00:00,45.210803,2.934853,966.200511
89,2022-08-15 06:16:56+00:00,45.210707,2.934902,965.974711
90,2022-08-15 06:16:58+00:00,45.210612,2.934937,965.757478
91,2022-08-15 06:17:00+00:00,45.21051,2.934962,965.528377
92,2022-08-15 06:17:02+00:00,45.210402,2.934975,965.432227
93,2022-08-15 06:17:04+00:00,45.21029,2.934983,965.557688
94,2022-08-15 06:17:06+00:00,45.210178,2.934983,965.682991
95,2022-08-15 06:17:08+00:00,45.210063,2.93497,965.812057
96,2022-08-15 06:17:10+00:00,45.209948,2.934947,965.941987
97,2022-08-15 06:17:12+00:00,45.209833,2.93492,966.072394
98,2022-08-15 06:17:14+00:00,45.20972,2.934885,966.20179
99,2022-08-15 06:17:16+00:00,45.209607,2.934845,966.332083
100,2022-08-15 06:17:18+00:00,45.209495,2.9348,966.462309
101,2022-08-15 06:17:20+00:00,45.209388,2.934753,966.587619
102,2022-08-15 06:17:22+00:00,45.209283,2.934702,966.711777
103,2022-08-15 06:17:24+00:00,45.209183,2.934647,966.83176
104,2022-08-15 06:17:26+00:00,45.209088,2.934592,966.946544
105,2022-08-15 06:17:28+00:00,45.209,2.934533,967.055427
106,2022-08-15 06:17:30+00:00,45.208915,2.934477,967.160267
107,2022-08-15 06:17:32+00:00,45.208832,2.934422,967.262746
108,2022-08-15 06:17:34+00:00,45.208747,2.934358,967.370393
109,2022-08-15 06:17:36+00:00,45.208665,2.934295,967.343959
110,2022-08-15 06:17:38+00:00,45.208587,2.934225,967.27518
111,2022-08-15 06:17:40+00:00,45.208503,2.934158,967.203367
112,2022-08-15 06:17:42+00:00,45.208422,2.934092,967.133758
113,2022-08-15 06:17:44+00:00,45.208338,2.934025,967.061945
114,2022-08-15 06:17:46+00:00,45.208252,2.933957,966.988574
115,2022-08-15 06:17:48+00:00,45.20816,2.933888,966.911023
116,2022-08-15 06:17:50+00:00,45.208065,2.933825,966.832873
117,2022-08-15 06:17:52+00:00,45.207962,2.933762,966.749282
118,2022-08-15 06:17:54+00:00,45.20785,2.933707,966.660954
119,2022-08-15 06:17:56+00:00,45.207727,2.933652,966.56484
120,2022-08-15 06:17:58+00:00,45.207592,2.933595,966.459867
121,2022-08-15 06:18:00+00:00,45.20745,2.933535,966.349445
122,2022-08-15 06:18:02+00:00,45.207305,2.933487,966.238476
123,2022-08-15 06:18:04+00:00,45.207157,2.933445,966.125988
