,time,latitude,longitude,altitude
0,2022-08-10 05:59:25+00:00,46.708512,3.96255,300.204464
1,2022-08-10 05:59:26+00:00,46.708512,3.96255,300.204464
2,2022-08-10 06:01:35+00:00,46.708513,3.962553,300.204464
3,2022-08-10 06:01:35+00:00,46.708513,3.962553,300.204464
4,2022-08-10 06:01:42+00:00,46.708498,3.962575,300.204464
5,2022-08-10 06:01:43+00:00,46.708493,3.962573,300.204464
6,2022-08-10 06:01:49+00:00,46.708402,3.962535,300.204464
7,2022-08-10 06:01:54+00:00,46.708308,3.962493,300.204464
8,2022-08-10 06:01:59+00:00,46.708217,3.962402,300.204464
9,2022-08-10 06:02:03+00:00,46.70815,3.962265,300.204464
10,2022-08-10 06:02:06+00:00,46.708098,3.962135,300.204464
11,2022-08-10 06:02:09+00:00,46.708047,3.962008,300.204464
12,2022-08-10 06:02:12+00:00,46.707992,3.9619,300.204464
13,2022-08-10 06:02:16+00:00,46.707912,3.96178,300.204464
14,2022-08-10 06:02:20+00:00,46.707835,3.961665,300.091518
15,2022-08-10 06:02:24+00:00,46.707767,3.961565,299.934511
16,2022-08-10 06:02:29+00:00,46.707707,3.961433,299.757954
17,2022-08-10 06:02:35+00:00,46.707675,3.961305,299.606065
18,2022-08-10 06:02:42+00:00,46.707703,3.961167,299.445621
19,2022-08-10 06:02:49+00:00,46.70774,3.961043,299.294858
20,2022-08-10 06:02:56+00:00,46.707747,3.960902,299.137252
21,2022-08-10 06:03:03+00:00,46.707752,3.960757,298.975394
22,2022-08-10 06:03:09+00:00,46.70775,3.96061,298.811479
23,2022-08-10 06:03:13+00:00,46.70776,3.960457,298.640133
24,2022-08-10 06:03:17+00:00,46.70775,3.960278,298.439913
25,2022-08-10 06:03:20+00:00,46.70773,3.960112,298.252012
26,2022-08-10 06:03:23+00:00,46.707707,3.95994,298.056645
27,2022-08-10 06:03:26+00:00,46.707668,3.95978,297.867334
28,2022-08-10 06:03:29+00:00,46.70757,3.9597,297.68474
29,2022-08-10 06:03:32+00:00,46.707475,3.95978,297.506386
30,2022-08-10 06:03:35+00:00,46.707438,3.959923,297.335989
31,2022-08-10 06:03:38+00:00,46.707418,3.960082,297.375377
32,2022-08-10 06:03:40+00:00,46.707387,3.96021,297.491131
33,2022-08-10 06:03:42+00:00,46.70732,3.960317,297.614688
34,2022-08-10 06:03:44+00:00,46.707227,3.960357,297.73526
35,2022-08-10 06:03:47+00:00,46.707095,3.960325,297.901657
36,2022-08-10 06:03:50+00:00,46.706965,3.960292,298.065745
37,2022-08-10 06:03:53+00:00,46.70684,3.960288,298.221222
38,2022-08-10 06:03:57+00:00,46.706767,3.960383,298.342889
39,2022-08-10 06:04:01+00:00,46.706722,3.960522,298.473962
40,2022-08-10 06:04:05+00:00,46.706687,3.960665,298.603436
41,2022-08-10 06:04:09+00:00,46.706657,3.960807,298.730139
42,2022-08-10 06:04:13+00:00,46.706613,3.960957,298.869258
43,2022-08-10 06:04:17+00:00,46.706573,3.961097,298.998587
44,2022-08-10 06:04:21+00:00,46.706525,3.961242,299.135886
45,2022-08-10 06:04:25+00:00,46.706482,3.961388,299.271381
46,2022-08-10 06:04:29+00:00,46.706447,3.96152,299.392062
47,2022-08-10 06:04:33+00:00,46.706397,3.961677,299.581835
48,2022-08-10 06:04:37+00:00,46.706367,3.961837,299.984533
49,2022-08-10 06:04:41+00:00,46.706348,3.961988,300.357244
50,2022-08-10 06:04:45+00:00,46.706325,3.962135,300.723295
51,2022-08-10 06:04:49+00:00,46.706317,3.962292,301.105503
52,2022-08-10 06:04:53+00:00,46.706317,3.962455,301.501227
53,2022-08-10 06:04:56+00:00,46.706325,3.962607,301.87133
54,2022-08-10 06:04:59+00:00,46.706337,3.962757,302.237963
55,2022-08-10 06:05:02+00:00,46.706347,3.962907,302.603842
56,2022-08-10 06:05:05+00:00,46.70636,3.963062,302.982948
57,2022-08-10 06:05:08+00:00,46.706375,3.963227,303.387031
58,2022-08-10 06:05:11+00:00,46.706395,3.963418,303.856106
59,2022-08-10 06:05:14+00:00,46.706415,3.96361,304.327581
60,2022-08-10 06:05:17+00:00,46.706438,3.963797,304.788814
61,2022-08-10 06:05:20+00:00,46.706462,3.96397,305.217323
62,2022-08-10 06:05:23+00:00,46.70648,3.964148,305.654135
63,2022-08-10 06:05:26+00:00,46.7065,3.96433,306.125876
64,2022-08-10 06:05:29+00:00,46.706522,3.96448,306.539905
65,2022-08-10 06:05:32+00:00,46.706538,3.964632,306.954981
66,2022-08-10 06:05:35+00:00,46.706552,3.964793,307.393024
67,2022-08-10 06:05:38+00:00,46.706562,3.964967,307.864322
68,2022-08-10 06:05:41+00:00,46.706572,3.965138,308.327552
69,2022-08-10 06:05:44+00:00,46.706587,3.965318,308.816972
70,2022-08-10 06:05:47+00:00,46.706592,3.96549,309.281642
71,2022-08-10 06:05:50+00:00,46.706598,3.965638,309.681813
72,2022-08-10 06:05:54+00:00,46.706603,3.965802,310.12491
73,2022-08-10 06:05:58+00:00,46.706602,3.965953,310.5325
74,2022-08-10 06:06:02+00:00,46.706605,3.966123,310.991507
75,2022-08-10 06:06:05+00:00,46.706608,3.966265,311.374967
76,2022-08-10 06:06:09+00:00,46.706608,3.966427,311.812228
77,2022-08-10 06:06:13+00:00,46.706617,3.96659,312.253613
78,2022-08-10 06:06:20+00:00,46.706645,3.96673,312.647237
79,2022-08-10 06:06:25+00:00,46.706645,3.966867,312.962456
80,2022-08-10 06:06:30+00:00,46.706643,3.96702,312.947385
81,2022-08-10 06:06:34+00:00,46.706633,3.96718,312.931563
82,2022-08-10 06:06:37+00:00,46.706617,3.96733,312.916613
83,2022-08-10 06:06:40+00:00,46.706608,3.967503,312.899526
84,2022-08-10 06:06:43+00:00,46.706598,3.967698,312.880269
85,2022-08-10 06:06:45+00:00,46.706595,3.96784,312.866278
86,2022-08-10 06:06:48+00:00,46.706573,3.968007,312.84953
87,2022-08-10 06:06:53+00:00,46.706463,3.967968,312.833272
88,2022-08-10 06:06:56+00:00,46.70638,3.96785,312.816625
89,2022-08-10 06:06:59+00:00,46.706297,3.967753,312.801349
90,2022-08-10 06:07:03+00:00,46.706195,3.967667,312.784428
91,2022-08-10 06:07:06+00:00,46.706118,3.967577,312.770256
92,2022-08-10 06:07:09+00:00,46.706028,3.967493,312.75491
93,2022-08-10 06:07:12+00:00,46.705918,3.967397,312.736499
94,2022-08-10 06:07:14+00:00,46.705832,3.967322,312.722108
95,2022-08-10 06:07:16+00:00,46.70573,3.967233,312.678859
96,2022-08-10 06:07:18+00:00,46.705618,3.96713,312.174411
97,2022-08-10 06:07:20+00:00,46.705502,3.967002,311.620227
98,2022-08-10 06:07:22+00:00,46.705383,3.966848,311.014096
99,2022-08-10 06:07:24+00:00,46.705273,3.96666,310.36846
100,2022-08-10 06:07:26+00:00,46.705177,3.966445,309.698197
101,2022-08-10 06:07:28+00:00,46.705085,3.966217,309.007077
102,2022-08-10 06:07:29+00:00,46.70504,3.9661,308.656619
103,2022-08-10 06:07:30+00:00,46.704993,3.965983,308.302371
104,2022-08-10 06:07:31+00:00,46.704947,3.965867,307.952297
