,time,latitude,longitude,altitude
0,2022-08-22 08:01:07+00:00,43.463992,3.427667,18.759277
1,2022-08-22 08:01:08+00:00,43.463992,3.427665,18.759277
2,2022-08-22 08:01:23+00:00,43.463993,3.427667,18.759277
3,2022-08-22 08:01:35+00:00,43.46396,3.427808,18.759277
4,2022-08-22 08:01:48+00:00,43.463948,3.427908,18.759277
5,2022-08-22 08:01:49+00:00,43.463948,3.427913,18.759277
6,2022-08-22 08:01:51+00:00,43.46395,3.427912,18.759277
7,2022-08-22 08:01:51+00:00,43.46395,3.427912,18.759277
8,2022-08-22 08:01:53+00:00,43.463948,3.427912,18.759277
9,2022-08-22 08:01:55+00:00,43.463948,3.427917,18.759277
10,2022-08-22 08:01:56+00:00,43.463945,3.427925,18.759277
11,2022-08-22 08:02:02+00:00,43.463965,3.428062,18.759277
12,2022-08-22 08:02:06+00:00,43.464033,3.42816,18.759277
13,2022-08-22 08:02:09+00:00,43.464092,3.428287,18.759277
14,2022-08-22 08:02:12+00:00,43.464147,3.428427,18.759277
15,2022-08-22 08:02:15+00:00,43.464203,3.428573,18.759277
16,2022-08-22 08:02:17+00:00,43.464255,3.428682,18.759277
17,2022-08-22 08:02:19+00:00,43.464307,3.428795,18.76675
18,2022-08-22 08:02:21+00:00,43.464362,3.42892,18.786895
19,2022-08-22 08:02:23+00:00,43.464423,3.429052,18.80846
20,2022-08-22 08:02:25+00:00,43.464483,3.429187,18.830276
21,2022-08-22 08:02:27+00:00,43.464533,3.429318,18.850673
22,2022-08-22 08:02:29+00:00,43.464582,3.429452,18.871351
23,2022-08-22 08:02:31+00:00,43.46463,3.429585,18.89182
24,2022-08-22 08:02:33+00:00,43.464678,3.42972,18.912537
25,2022-08-22 08:02:35+00:00,43.46473,3.429852,18.933235
26,2022-08-22 08:02:37+00:00,43.464778,3.429993,18.954697
27,2022-08-22 08:02:39+00:00,43.464827,3.430135,18.976365
28,2022-08-22 08:02:41+00:00,43.464882,3.430277,18.998546
29,2022-08-22 08:02:43+00:00,43.46494,3.430425,19.021725
30,2022-08-22 08:02:45+00:00,43.464988,3.430563,19.042814
31,2022-08-22 08:02:47+00:00,43.46504,3.430698,19.063876
32,2022-08-22 08:02:49+00:00,43.465088,3.430833,19.084593
33,2022-08-22 08:02:51+00:00,43.46513,3.430963,19.096137
34,2022-08-22 08:02:53+00:00,43.465173,3.431093,19.069277
35,2022-08-22 08:02:55+00:00,43.465205,3.431222,19.043646
36,2022-08-22 08:02:57+00:00,43.465227,3.431358,19.017448
37,2022-08-22 08:02:59+00:00,43.465245,3.431503,18.989791
38,2022-08-22 08:03:01+00:00,43.465262,3.431653,18.961247
39,2022-08-22 08:03:03+00:00,43.465287,3.431813,18.930476
40,2022-08-22 08:03:05+00:00,43.465305,3.43197,18.900592
41,2022-08-22 08:03:07+00:00,43.465325,3.432123,18.871363
42,2022-08-22 08:03:09+00:00,43.465337,3.432263,18.844858
43,2022-08-22 08:03:11+00:00,43.465357,3.432398,18.818953
44,2022-08-22 08:03:13+00:00,43.465375,3.432528,18.794071
45,2022-08-22 08:03:15+00:00,43.465407,3.432655,18.768795
46,2022-08-22 08:03:17+00:00,43.465452,3.432773,18.743734
47,2022-08-22 08:03:19+00:00,43.465527,3.432867,18.71747
48,2022-08-22 08:03:21+00:00,43.465613,3.432957,18.689494
49,2022-08-22 08:03:23+00:00,43.465683,3.43307,18.661563
50,2022-08-22 08:03:25+00:00,43.465755,3.433177,18.634434
51,2022-08-22 08:03:27+00:00,43.465827,3.433277,18.618956
52,2022-08-22 08:03:29+00:00,43.465905,3.433357,18.604234
53,2022-08-22 08:03:31+00:00,43.465998,3.433408,18.58908
54,2022-08-22 08:03:33+00:00,43.466095,3.433442,18.573927
55,2022-08-22 08:03:35+00:00,43.466188,3.433472,18.559467
56,2022-08-22 08:03:37+00:00,43.466283,3.433502,18.544711
57,2022-08-22 08:03:39+00:00,43.46639,3.433533,18.528158
58,2022-08-22 08:03:41+00:00,43.4665,3.433573,18.510934
59,2022-08-22 08:03:43+00:00,43.466615,3.433607,18.493127
60,2022-08-22 08:03:45+00:00,43.466723,3.43365,18.476107
61,2022-08-22 08:03:47+00:00,43.466832,3.433707,18.458457
62,2022-08-22 08:03:49+00:00,43.466937,3.433755,18.441708
63,2022-08-22 08:03:51+00:00,43.46705,3.433795,18.424045
64,2022-08-22 08:03:53+00:00,43.467158,3.433842,18.406898
65,2022-08-22 08:03:55+00:00,43.467268,3.433897,18.389182
66,2022-08-22 08:03:57+00:00,43.467383,3.433952,18.370752
67,2022-08-22 08:03:59+00:00,43.467497,3.434005,18.314643
68,2022-08-22 08:04:01+00:00,43.467617,3.434058,18.223396
69,2022-08-22 08:04:03+00:00,43.46774,3.434108,18.130536
70,2022-08-22 08:04:05+00:00,43.467865,3.434167,18.034859
71,2022-08-22 08:04:07+00:00,43.467985,3.434222,17.943286
72,2022-08-22 08:04:09+00:00,43.4681,3.434278,17.854967
73,2022-08-22 08:04:11+00:00,43.468215,3.434318,17.769082
74,2022-08-22 08:04:13+00:00,43.468327,3.434367,17.683993
75,2022-08-22 08:04:15+00:00,43.468438,3.434418,17.599267
76,2022-08-22 08:04:17+00:00,43.468552,3.434462,17.513542
77,2022-08-22 08:04:19+00:00,43.468663,3.434503,17.430328
78,2022-08-22 08:04:21+00:00,43.468773,3.434545,17.347675
79,2022-08-22 08:04:23+00:00,43.468885,3.434588,17.263486
80,2022-08-22 08:04:25+00:00,43.468992,3.43463,17.182925
81,2022-08-22 08:04:27+00:00,43.469097,3.434672,17.103755
82,2022-08-22 08:04:29+00:00,43.469202,3.434713,17.077794
83,2022-08-22 08:04:31+00:00,43.469305,3.434757,17.116686
84,2022-08-22 08:04:33+00:00,43.4694,3.434803,17.153004
85,2022-08-22 08:04:35+00:00,43.46949,3.434845,17.187275
86,2022-08-22 08:04:38+00:00,43.469613,3.434885,17.232855
87,2022-08-22 08:04:41+00:00,43.469725,3.434878,17.273291
